candidate_id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
66133,<35,No,Undergraduate,1,Man,Yes,Dev,9,6,United States of America,140000.0,Java;Lua;Python;SQL;Ansible;Docker;Homebrew;Kubernetes;Terraform;Flask;AWS;DigitalOcean;VMware;Couchbase;DynamoDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,21,1
66134,>35,No,Undergraduate,0,Man,No,Dev,37,30,Netherlands,127968.0,C#;JavaScript;SQL;TypeScript;Ansible;ASP.NET;ASP.NET Core ;React.js;Managed Hosting;Microsoft Azure;OpenStack;Microsoft SQL Server,12,1
66135,<35,No,Undergraduate,1,Woman,No,Dev,2,1,Spain,54602.0,HTML/CSS;JavaScript;TypeScript;npm;Yarn;Express;Next.js;Node.js;React.js;Vue.js;Heroku;MongoDB,12,1
66136,<35,No,Undergraduate,1,Man,Yes,Dev,14,12,United States of America,167000.0,HTML/CSS;JavaScript;TypeScript;Homebrew;npm;Yarn;Next.js;React.js,8,0
66137,>35,No,Undergraduate,1,NonBinary,No,Dev,27,21,United States of America,135000.0,C#;Java;SQL;ASP.NET;AWS;Elasticsearch;Microsoft SQL Server;MongoDB;Neo4j;PostgreSQL,10,1
66138,<35,No,Undergraduate,1,Man,No,Dev,8,3,India,4644.0,C;C++;HTML/CSS;JavaScript;PHP;SQL;Laravel;MariaDB;Microsoft SQL Server;MySQL,10,0
66139,<35,No,Other,0,Man,No,Dev,5,7,France,38388.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;npm;Yarn;Angular;jQuery;Node.js;React.js;Symfony;Vue.js;AWS;OVH;MySQL,17,1
66140,<35,No,Other,1,Man,No,Dev,4,3,Poland,24000.0,JavaScript;TypeScript;Docker;npm;Yarn;Node.js;Vue.js;MongoDB,8,1
66141,>35,No,Master,1,Woman,No,Dev,14,10,Romania,40983.0,JavaScript;Python;SQL;Flask;Microsoft SQL Server;SQLite,6,0
66142,>35,No,Undergraduate,1,Man,Yes,Dev,27,11,Canada,171785.0,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;R;Ruby;Rust;Scala;SQL;TypeScript;Ansible;Chef;Docker;Homebrew;Kubernetes;npm;Terraform;Unity 3D;Unreal Engine;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;FastAPI;Flask;jQuery;Node.js;React.js;Vue.js;AWS;Colocation;Google Cloud;IBM Cloud or Watson;Managed Hosting;Microsoft Azure;OpenStack;VMware;Elasticsearch;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,54,1
66143,<35,No,Master,1,Man,No,Dev,15,8,Germany,111976.0,Haskell;JavaScript;Python;Ruby;TypeScript;Docker;Homebrew;Kubernetes;npm;Yarn;Deno;Express;Fastify;Node.js;AWS;DigitalOcean;DynamoDB;MongoDB;PostgreSQL;Redis,20,1
66144,<35,No,Undergraduate,1,Man,Yes,Dev,2,1,India,2316.0,HTML/CSS;JavaScript;Python;Django;Heroku;MySQL,6,0
66145,>35,No,Undergraduate,1,Man,Yes,Dev,15,15,United States of America,140000.0,Scala;TypeScript;Docker;npm;Yarn;Node.js;React.js;AWS;DynamoDB;MySQL;PostgreSQL,11,1
66146,<35,Yes,Master,1,Man,Yes,Dev,16,3,Hungary,33480.0,HTML/CSS;JavaScript;Python;Docker;FastAPI;jQuery;Google Cloud,7,0
66147,>35,No,Other,1,Man,No,NotDev,15,6,Belgium,58654.0,Bash/Shell;C#;Ansible;Docker;Kubernetes;ASP.NET Core ;Microsoft Azure;Oracle;PostgreSQL,9,0
66148,<35,No,Undergraduate,1,Man,Yes,Dev,6,6,United Kingdom of Great Britain and Northern Ireland,85435.0,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript;Docker;Kubernetes;npm;Terraform;Django;Express;Node.js;AWS;Firebase;Microsoft Azure;Cloud Firestore;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL;Firebase Realtime Database,25,1
66149,<35,No,Undergraduate,1,Man,No,Dev,6,5,India,16766.0,HTML/CSS;Java;JavaScript;Python;SQL;Docker;npm;Angular;Django;Flask;jQuery;AWS;MariaDB;MySQL;Oracle;SQLite,16,1
66150,<35,No,Master,1,Man,No,Dev,9,4,France,85315.0,Dart;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript;Docker;Homebrew;Kubernetes;npm;Yarn;Svelte;Firebase;IBM DB2;PostgreSQL;Firebase Realtime Database;Redis;SQLite,19,1
66151,<35,No,Master,1,Man,No,Dev,13,10,Russian Federation,121221.0,Bash/Shell;HTML/CSS;JavaScript;Rust;TypeScript;Ansible;Docker;Homebrew;Kubernetes;npm;Yarn;Express;Node.js;React.js;AWS;DigitalOcean;Google Cloud;Linode;Microsoft Azure;VMware;PostgreSQL,21,1
66152,<35,No,Master,1,Man,No,NotDev,14,5,Germany,42657.0,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;Docker;ASP.NET Core ;MariaDB;MySQL,14,1
66153,<35,No,Undergraduate,1,Man,Yes,Dev,14,0,Japan,37641.0,C++;Dart;Go;HTML/CSS;Java;JavaScript;Perl;PHP;SQL;TypeScript;Docker;Homebrew;npm;Yarn;Laravel;Node.js;Nuxt.js;Vue.js;AWS;DigitalOcean;Firebase;Google Cloud;Linode;MySQL;PostgreSQL;Firebase Realtime Database,26,1
66154,>35,No,Master,1,Man,No,Dev,40,36,United States of America,220000.0,C#;JavaScript;SQL;TypeScript;npm;ASP.NET;ASP.NET Core ;Nuxt.js;React.js;Microsoft Azure;Microsoft SQL Server;SQLite,12,1
66155,<35,No,Undergraduate,1,Man,No,Dev,14,11,United Kingdom of Great Britain and Northern Ireland,62820.0,C++;HTML/CSS;JavaScript;Swift;TypeScript;Docker;Homebrew;Kubernetes;npm;Unity 3D;Express;Gatsby;Next.js;Node.js;React.js;AWS;Firebase;Google Cloud;Heroku;Cloud Firestore,20,1
66156,>35,No,Undergraduate,1,Man,No,Dev,23,20,Brazil,96000.0,C#;Kotlin;Ruby;SQL;Ansible;Docker;Homebrew;Kubernetes;npm;Yarn;Angular;ASP.NET Core ;Ruby on Rails;AWS;Microsoft SQL Server;MySQL;Redis;SQLite,18,1
66157,<35,No,Undergraduate,1,Man,Yes,Dev,6,2,Poland,22200.0,JavaScript;npm;Yarn;React.js;AWS;MongoDB;PostgreSQL,7,0
66158,<35,No,Master,1,Man,No,Dev,10,6,Spain,101312.0,Java;Python;TypeScript;npm;Unreal Engine;Node.js;React.js;AWS;DynamoDB;Redis,10,1
66159,<35,No,Undergraduate,1,Man,No,Dev,10,6,United States of America,185000.0,HTML/CSS;JavaScript;TypeScript;Docker;npm;Yarn;Express;Node.js;React.js;AWS;MongoDB,11,1
66160,<35,No,Undergraduate,1,Woman,Yes,Dev,5,2,"Iran, Islamic Republic of...",42552.0,Java;Python;SQL;Docker;Django;PostgreSQL;Redis,7,0
66161,<35,No,Undergraduate,1,NonBinary,No,Dev,7,5,Belgium,24312.0,C#;SQL;TypeScript;npm;Yarn;Angular;ASP.NET;ASP.NET Core ;Blazor;jQuery;Microsoft Azure;Microsoft SQL Server,12,1
66162,<35,No,Undergraduate,1,Man,Yes,Dev,12,6,United States of America,170000.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;TypeScript;Ansible;Docker;npm;Yarn;Flask;React.js;MariaDB,16,1
66163,<35,Yes,NoHigherEd,1,Man,No,Dev,3,2,Croatia,15900.0,C#;JavaScript;SQL;ASP.NET;ASP.NET Core ;Microsoft SQL Server,6,0
66164,<35,No,Master,1,Man,No,Dev,3,3,India,11607.0,C#;HTML/CSS;SQL;ASP.NET;jQuery;Microsoft SQL Server,6,1
66165,<35,No,NoHigherEd,0,Man,No,Dev,16,14,Netherlands,166368.0,C#;HTML/CSS;TypeScript;npm;ASP.NET Core ;React.js;Microsoft Azure,7,1
66166,>35,No,Master,1,Man,No,Dev,18,10,Sweden,88373.0,Bash/Shell;Erlang;Java;JavaScript;Perl;SQL;TypeScript;Docker;Homebrew;Kubernetes;Terraform;Yarn;Google Cloud;MySQL;Oracle;PostgreSQL,16,1
66167,<35,No,Undergraduate,1,Man,No,Dev,5,3,Nigeria,43296.0,Haskell;JavaScript;TypeScript;Docker;Flow;npm;Yarn;Express;Next.js;Node.js;React.js;AWS;Firebase;Heroku;DynamoDB;MongoDB;MySQL;PostgreSQL;Firebase Realtime Database,19,1
66168,>35,No,Undergraduate,1,Man,No,Dev,25,20,United States of America,140000.0,C;C#;C++;F#;HTML/CSS;JavaScript;Perl;PowerShell;SQL;VBA;ASP.NET;ASP.NET Core ;Blazor;jQuery;AWS;Microsoft Azure;VMware;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,22,1
66169,>35,No,Undergraduate,1,Man,Yes,Dev,37,27,Australia,77848.0,C;C#;C++;Fortran;Python;Microsoft Azure;SQLite,7,0
66170,>35,No,Undergraduate,1,Man,No,NotDev,25,18,United States of America,139240.0,C#;JavaScript;PHP;SQL;VBA;Docker;Microsoft SQL Server,7,0
66171,<35,No,Undergraduate,1,Man,No,Dev,2,0,"Venezuela, Bolivarian Republic of...",7200.0,HTML/CSS;JavaScript;Python;R;Docker;Homebrew;npm;Django;React.js;AWS;Heroku;DynamoDB;PostgreSQL;SQLite,14,0
66172,<35,No,Master,1,Man,No,Dev,10,0,Switzerland,180984.0,Python;Rust;Docker;React.js,4,0
66173,<35,No,Other,1,Man,No,Dev,2,1,United States of America,65000.0,C#;TypeScript;Yarn;ASP.NET Core ;React.js;Microsoft SQL Server,6,1
66174,<35,No,Master,1,Man,No,Dev,11,2,United States of America,140000.0,JavaScript;Python;Docker;npm;Express;Flask;Node.js;AWS;Heroku;Elasticsearch,10,0
66175,<35,No,PhD,1,Man,No,Dev,22,4,Germany,95979.0,Bash/Shell;C;Groovy;HTML/CSS;Java;JavaScript;Perl;Python;Rust;SQL;TypeScript;Ansible;npm;FastAPI;Gatsby;Node.js;React.js;Heroku;Elasticsearch;MySQL;PostgreSQL,21,1
66176,<35,No,Undergraduate,1,Man,No,Dev,9,8,India,57600.0,HTML/CSS;JavaScript;PHP;SQL;Docker;Homebrew;npm;jQuery;React.js;Vue.js;DigitalOcean;Linode;MySQL,13,0
66177,<35,No,Undergraduate,1,Man,No,Dev,10,6,Russian Federation,138539.0,Kotlin,1,0
66178,<35,No,Undergraduate,1,Man,No,Dev,12,7,"Iran, Islamic Republic of...",18000.0,HTML/CSS;JavaScript;PHP;TypeScript;Docker;npm;Laravel;Node.js;Elasticsearch;MariaDB;MongoDB;MySQL;Redis,13,1
66179,<35,No,Other,1,Man,No,Dev,2,1,Colombia,9060.0,Java;Python;npm;Express;Node.js;React.js;AWS;Firebase;MongoDB;PostgreSQL;Firebase Realtime Database,11,1
66180,>35,No,Master,1,Man,No,Dev,10,7,Germany,63986.0,Python;Docker;Django;Flask;AWS;DynamoDB,6,0
66181,>35,No,Undergraduate,0,Man,Yes,Dev,33,20,Argentina,30300.0,C;HTML/CSS;Java;JavaScript;PHP;SQL;Docker;npm;Yarn;Vue.js;Linode;MariaDB;MySQL,13,0
66182,<35,No,Other,1,Man,No,Dev,8,6,Spain,44790.0,C;Groovy;HTML/CSS;Java;SQL;Docker;Microsoft SQL Server;PostgreSQL,8,0
66183,>35,No,Master,0,Man,No,Dev,12,11,Slovakia,79983.0,Groovy;Java;Kotlin;Homebrew;npm;Microsoft Azure,6,0
66184,<35,No,Other,1,Man,No,Dev,8,7,United States of America,200000.0,JavaScript;npm;Yarn;Node.js;Nuxt.js;Ruby on Rails;Vue.js;AWS;Firebase;MongoDB;MySQL,11,1
66185,<35,No,Master,1,Man,No,Dev,10,2,United Kingdom of Great Britain and Northern Ireland,100511.0,Bash/Shell;C;C++;Python;Rust;Docker;AWS,7,0
66186,<35,No,Undergraduate,1,Man,No,Dev,4,3,Kenya,4992.0,C#;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;npm;ASP.NET;ASP.NET Core ;Flask;Firebase;Google Cloud;Heroku;MySQL;Firebase Realtime Database;SQLite,17,1
66187,>35,No,Undergraduate,1,Man,Yes,Dev,25,15,United States of America,200000.0,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;Ruby;SQL;TypeScript;VBA;Docker;npm;Yarn;ASP.NET;ASP.NET Core ;Express;Node.js;Vue.js;AWS;Google Cloud;Heroku;Microsoft Azure;VMware;DynamoDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,30,1
66188,<35,No,Undergraduate,1,Man,No,Dev,2,2,Nigeria,10943.0,JavaScript;TypeScript;npm;Angular;Express;Node.js;React.js;Firebase;Cloud Firestore;MySQL;Firebase Realtime Database,11,1
66189,<35,No,Other,1,Man,Yes,Dev,12,8,United States of America,118000.0,Bash/Shell;C;C#;Go;Haskell;Java;JavaScript;Kotlin;PowerShell;Rust;SQL;TypeScript;Docker;npm;Express;Fastify;Next.js;Node.js;React.js;Svelte;AWS;Google Cloud;Linode;PostgreSQL;Redis,25,1
66190,>35,No,Undergraduate,1,Man,No,Dev,32,10,United Kingdom of Great Britain and Northern Ireland,80409.0,HTML/CSS;Java;Rust,3,0
66191,<35,No,Undergraduate,1,Man,Yes,Dev,9,5,Germany,53322.0,JavaScript;Python;SQL;Django;Flask;jQuery;AWS;DigitalOcean;Linode;Neo4j;PostgreSQL,11,0
66192,<35,No,Undergraduate,1,Man,No,Dev,12,7,Canada,132743.0,C#;C++;Erlang;JavaScript;MATLAB;Python;Docker;Homebrew;Kubernetes;Terraform;Unity 3D;Unreal Engine;AWS;DynamoDB;Redis,15,0
66193,<35,No,Master,0,Man,No,Dev,10,8,Poland,102372.0,Java;JavaScript;Kotlin;Python;Scala;SQL;TypeScript;Docker;Kubernetes;npm;Terraform;Unity 3D;Yarn;Angular;Express;jQuery;Next.js;Node.js;Play Framework;React.js;AWS;Google Cloud;DynamoDB;Elasticsearch;MySQL;PostgreSQL;SQLite,27,1
66194,>35,No,NoHigherEd,1,Man,No,Dev,27,23,Brazil,14832.0,Bash/Shell;Delphi;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Docker;npm;Yarn;Django;Drupal;FastAPI;jQuery;React.js;Vue.js;AWS;Heroku;Linode;MariaDB;PostgreSQL;Redis;SQLite,24,1
66195,>35,No,Undergraduate,1,Man,No,Dev,21,18,United States of America,140000.0,Bash/Shell;Go;Java;Python;Scala;SQL;Docker;Homebrew;Yarn;ASP.NET Core ;Flask;AWS;Microsoft Azure;MySQL;Redis,15,0
66196,<35,No,Undergraduate,1,NonBinary,No,Dev,6,2,Hong Kong (S.A.R.),38232.0,PHP;SQL;Docker;Google Cloud;MySQL,5,0
66197,<35,No,Undergraduate,1,Man,No,Dev,4,2,India,18701.0,HTML/CSS;Java;JavaScript;Kotlin;SQL;npm;React.js;Elasticsearch;MongoDB;Oracle;PostgreSQL,11,1
66198,<35,No,Undergraduate,0,Man,No,Dev,0,0,Brazil,4980.0,Swift,1,0
66199,<35,No,Undergraduate,1,Man,No,Dev,4,1,India,2316.0,JavaScript;npm;Express;Node.js;React.js;MongoDB;MySQL,7,1
66200,<35,No,Undergraduate,1,Man,No,Dev,6,4,Nepal,9672.0,Go;HTML/CSS;Java;JavaScript;Kotlin;TypeScript;Docker;Homebrew;npm;Yarn;Angular.js;Express;jQuery;Next.js;Node.js;React.js;AWS;Firebase;Google Cloud;Heroku;DynamoDB;MongoDB;Firebase Realtime Database,23,1
66201,<35,No,Undergraduate,1,Man,No,NotDev,1,1,United States of America,101500.0,Python,1,0
66202,<35,No,Undergraduate,0,Man,No,Dev,10,5,Poland,33300.0,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;PHP;SQL;Docker;npm;jQuery;Laravel;Symfony;AWS;Google Cloud;Microsoft Azure;MariaDB;PostgreSQL;SQLite,19,1
66203,>35,No,Undergraduate,1,Man,No,Dev,19,17,Brazil,23676.0,HTML/CSS;Java;JavaScript;Docker;Kubernetes;Terraform;AWS;Microsoft Azure;MongoDB,9,0
66204,>35,No,Master,0,Man,No,Dev,37,30,Sri Lanka,28800.0,Assembly;C;C++;Delphi;HTML/CSS;JavaScript;PHP;Python;SQL;jQuery;MySQL,11,0
66205,<35,No,Undergraduate,1,Man,No,Dev,5,2,Nepal,15480.0,HTML/CSS;JavaScript;TypeScript;Docker;Kubernetes;npm;Terraform;Unity 3D;Express;Next.js;Node.js;React.js,12,1
66206,<35,No,Undergraduate,0,Man,No,Dev,8,6,Netherlands,166368.0,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;TypeScript;VBA;Ansible;Docker;npm;ASP.NET;ASP.NET Core ;Blazor;jQuery;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Redis;SQLite,22,1
66207,<35,No,Undergraduate,1,Man,No,Dev,3,1,India,3864.0,HTML/CSS;Java;JavaScript;Python;TypeScript;Angular,6,0
66208,<35,No,Master,1,Man,No,Dev,23,11,Canada,142113.0,Bash/Shell;C#;Haskell;HTML/CSS;Java;JavaScript;PowerShell;SQL;Docker;Homebrew;Kubernetes;npm;Unity 3D;Unreal Engine;Django;Express;jQuery;Node.js;React.js;AWS;Google Cloud;Couchbase;CouchDB;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,29,1
66209,>35,No,Undergraduate,1,Man,No,Dev,29,25,Norway,94372.0,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;SQL;Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;jQuery;Node.js;React.js;Microsoft Azure;PostgreSQL,18,1
66210,<35,No,NoHigherEd,1,Man,No,Dev,8,3,Republic of Korea,32058.0,Kotlin;Ruby;Swift;Homebrew;npm;Yarn;AWS;Firebase;Google Cloud,9,0
66211,<35,No,Undergraduate,1,Man,No,Dev,6,0,India,14058.0,HTML/CSS;JavaScript;TypeScript;npm;Express;Node.js;React.js;AWS;MongoDB;MySQL,10,1
66212,<35,No,Master,1,Man,No,Dev,10,5,France,44790.0,Bash/Shell;HTML/CSS;JavaScript;TypeScript;Docker;Homebrew;npm;Express;Node.js;React.js;Google Cloud;Heroku;MongoDB,13,1
66213,>35,No,Undergraduate,1,Man,Yes,Dev,23,23,United States of America,140000.0,Bash/Shell;Crystal;HTML/CSS;JavaScript;PHP;PowerShell;SQL;Ansible;npm;jQuery;Laravel;Symfony;Colocation;VMware;MySQL;SQLite,16,1
66214,<35,No,Undergraduate,1,Man,No,Dev,3,1,United Republic of Tanzania,7740.0,C;Ruby;Docker;Ruby on Rails;Heroku,5,0
66215,<35,No,Undergraduate,1,Man,No,Dev,10,5,United States of America,160000.0,Dart;Go;Java;Kotlin;Python;SQL;Docker;Kubernetes;Deno;React.js;AWS;Google Cloud;MySQL;Redis,14,0
66216,>35,No,Other,1,Man,Yes,Dev,28,23,Canada,78084.0,C#;Java;JavaScript;MATLAB;PHP;Rust;SQL;Docker;npm;Yarn;Angular.js;ASP.NET;jQuery;Next.js;Node.js;React.js;AWS;Heroku;Microsoft Azure;OVH;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Firebase Realtime Database;Redis;SQLite,28,1
66217,>35,No,Undergraduate,1,Man,No,Dev,7,5,Germany,54388.0,Bash/Shell;JavaScript;PHP;Ansible;Docker;npm;React.js;Symfony;MariaDB;Microsoft SQL Server;MySQL;Oracle,12,1
66218,<35,No,Master,1,Man,No,Dev,8,5,India,17347.0,HTML/CSS;JavaScript;Python;Docker;npm;Django;Express;Flask;Node.js;AWS;DigitalOcean;Google Cloud;MongoDB;MySQL;Redis,15,1
66219,<35,No,Undergraduate,1,Man,No,Dev,3,2,Australia,70771.0,Go;HTML/CSS;Java;JavaScript;Python;Swift;TypeScript;Docker;Homebrew;npm;Yarn;Django;Express;Next.js;Node.js;React.js;AWS;Heroku;MongoDB;PostgreSQL;Redis,21,1
66220,>35,No,PhD,1,Man,No,Dev,20,8,Switzerland,186155.0,Bash/Shell;Java;JavaScript;Python;Scala;Docker;Kubernetes;Terraform;FastAPI;Play Framework;AWS;DynamoDB;Elasticsearch;MySQL,14,0
66221,<35,No,NoHigherEd,1,Man,No,Dev,2,2,Brazil,9972.0,C#;C++;Dart;Java;JavaScript;Lua;PHP;SQL;TypeScript;Docker;Angular;ASP.NET;ASP.NET Core ;Express;Next.js;Node.js;React.js;Google Cloud;Heroku;MongoDB;MySQL;PostgreSQL;Redis;SQLite,24,1
66222,>35,No,Undergraduate,1,Woman,No,Dev,18,14,Canada,89440.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;npm;Yarn;ASP.NET Core ;Node.js;React.js;AWS;DynamoDB;PostgreSQL,13,1
66223,<35,No,PhD,0,Woman,No,NotDev,12,7,Germany,57588.0,Bash/Shell;Haskell;HTML/CSS;Ruby;TypeScript;Ansible;Docker;Homebrew;Kubernetes;npm;Play Framework;React.js;AWS;Firebase;PostgreSQL,15,1
66224,>35,No,Undergraduate,1,Man,Yes,Dev,24,14,United States of America,213000.0,Bash/Shell;HTML/CSS;JavaScript;Ruby;TypeScript;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn;Node.js;React.js;Ruby on Rails;AWS;PostgreSQL;Redis,17,1
66225,<35,No,PhD,1,Man,No,Dev,2,1,United States of America,178000.0,Python;AWS;DigitalOcean;MySQL;SQLite,5,0
66226,<35,No,Undergraduate,1,Man,No,Dev,9,3,Italy,29860.0,HTML/CSS;JavaScript;TypeScript;npm;Express;Node.js;React.js;Vue.js;AWS;Firebase;Heroku;Microsoft Azure,12,1
66227,>35,No,Undergraduate,1,Man,No,Dev,26,22,United States of America,89000.0,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;npm;ASP.NET;ASP.NET Core ;jQuery;Node.js;Microsoft Azure;Microsoft SQL Server;MySQL,14,1
66228,<35,No,NoHigherEd,1,Man,No,Dev,13,0,Brazil,8004.0,Dart;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript;npm;Express;Node.js;Nuxt.js;Vue.js;AWS;Heroku;PostgreSQL;Redis;SQLite,17,1
66229,>35,No,Other,1,Man,No,Dev,28,25,Sweden,109704.0,Bash/Shell;Python;AWS,3,0
66230,>35,No,Undergraduate,1,Man,No,Dev,36,26,United Kingdom of Great Britain and Northern Ireland,125639.0,C#;PowerShell;SQL;Kubernetes;Microsoft Azure;Couchbase;Microsoft SQL Server,7,0
66231,<35,No,Undergraduate,1,Man,No,Dev,7,3,Canada,58563.0,C;C#;C++;HTML/CSS;JavaScript;Python;SQL;TypeScript;npm;Unity 3D;React.js;AWS;PostgreSQL,13,1
66232,<35,No,Master,1,Man,No,Dev,14,6,United States of America,195000.0,Bash/Shell;C;PowerShell;Python;Docker,5,0
66233,<35,No,Master,1,Man,No,Dev,10,6,Ukraine,40608.0,C;C++;Dart;Java;JavaScript;Python;Swift;TypeScript;Elasticsearch,9,0
66234,<35,No,Undergraduate,1,Man,No,Dev,9,8,Ukraine,24000.0,C#;HTML/CSS;JavaScript;ASP.NET Core ;Blazor;Microsoft SQL Server,6,0
66235,<35,No,Undergraduate,1,Woman,No,Dev,7,6,United States of America,94000.0,HTML/CSS;JavaScript;Python;Ruby;TypeScript;Docker;Django;React.js;Ruby on Rails,9,0
66236,>35,No,Master,1,Man,No,Dev,38,21,United Kingdom of Great Britain and Northern Ireland,94230.0,C#;SQL;Microsoft Azure;Microsoft SQL Server;SQLite,5,1
66237,>35,No,Master,1,Man,No,Dev,28,11,Poland,46250.0,C++;SQLite,2,0
66238,>35,No,Other,1,Man,No,Dev,20,16,Bangladesh,42000.0,Bash/Shell;C;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;Swift;TypeScript;Docker;Kubernetes;npm;Express;Flask;jQuery;Laravel;Next.js;Node.js;React.js;AWS;Managed Hosting;Microsoft Azure;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,28,1
66239,<35,No,Undergraduate,1,Man,Yes,Dev,6,5,Estonia,51192.0,Go;Python;Docker;Homebrew;AWS;Google Cloud;PostgreSQL,7,0
66240,>35,No,Undergraduate,1,Man,Yes,Dev,36,23,United Kingdom of Great Britain and Northern Ireland,103024.0,C#;Docker;Kubernetes;ASP.NET Core ;Microsoft Azure;Redis,6,0
66241,<35,No,Undergraduate,1,Man,No,Dev,12,9,India,51589.0,Bash/Shell;JavaScript;Ruby;SQL;Homebrew;Kubernetes;Node.js;Ruby on Rails;AWS;Elasticsearch;MySQL;Redis,12,0
66242,<35,No,Undergraduate,1,Man,Yes,Dev,8,4,United States of America,166000.0,HTML/CSS;JavaScript;Python;Rust;Solidity;TypeScript;Homebrew;npm;Yarn;Express;Node.js;Vue.js;AWS;Heroku;PostgreSQL;Redis,16,1
66243,>35,No,Master,1,Man,No,Dev,26,11,Germany,97472.0,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Kotlin;Python;Ruby;Unreal Engine;Ruby on Rails,11,0
66244,<35,No,Undergraduate,1,Man,No,Dev,2,2,Canada,58563.0,C#;Java,2,0
66245,<35,No,Master,1,Man,No,Dev,10,8,Russian Federation,114300.0,C;C++;Dart;Go;Java;Kotlin;Python;Rust;SQL;Swift;Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;FastAPI;React.js;Vue.js;Colocation;PostgreSQL,21,0
66246,<35,No,Other,1,Man,No,Dev,3,1,India,7740.0,HTML/CSS;JavaScript;TypeScript;Docker;npm;Angular;Deno;Express;Node.js;React.js;AWS;Microsoft SQL Server;MongoDB;Redis,14,1
66247,>35,No,Master,0,Man,No,Dev,27,23,Germany,150368.0,Bash/Shell;Java;Docker;DigitalOcean;Google Cloud;Elasticsearch;MongoDB,7,1
66248,<35,No,NoHigherEd,1,Man,No,Dev,12,10,Israel,149464.0,HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Homebrew;npm;Yarn;Express;Fastify;Flask;Node.js;React.js;AWS;DynamoDB;MongoDB;MySQL;Redis,19,1
66249,<35,No,Undergraduate,1,Man,No,Dev,12,8,United Kingdom of Great Britain and Northern Ireland,105537.0,Bash/Shell;Elixir;HTML/CSS;Ruby;SQL;Phoenix;Ruby on Rails;AWS;DigitalOcean;Heroku;Linode;MongoDB;PostgreSQL;Redis,14,0
66250,<35,No,Undergraduate,1,Man,No,Dev,1,1,India,1947.0,HTML/CSS;JavaScript;TypeScript;npm;Angular;Express;Node.js;Firebase;MySQL;SQLite,10,1
66251,>35,No,PhD,1,Man,No,NotDev,20,10,Austria,61428.0,Bash/Shell;JavaScript;Python;Flask;Node.js;SQLite,6,1
66252,>35,No,Master,1,Man,No,NotDev,10,6,Canada,85893.0,Python;R;SQL;Docker;Django;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,9,0
66253,>35,No,Undergraduate,1,Man,No,Dev,14,11,Sweden,97512.0,Kotlin;SQL;Swift;Docker;Homebrew;AWS;SQLite,7,0
66254,>35,No,PhD,1,Man,No,NotDev,25,5,United States of America,110000.0,Bash/Shell;C++;HTML/CSS;Python;R;SQL;Docker;AWS,8,0
66255,<35,No,Undergraduate,1,Man,No,Dev,8,4,United States of America,90000.0,C;C#;C++;Python;Rust;Swift;Docker;Flask;Microsoft SQL Server;PostgreSQL,10,0
